2,2015-10-22 05:14:12.323559
7,2015-10-22 05:14:27.950382
8,2015-10-22 05:14:43.580662
5,2015-10-22 05:14:59.219290
6,2015-10-22 05:15:14.868859
4,2015-10-22 05:15:30.588146
5,2015-10-22 05:15:46.210999
5,2015-10-22 05:16:01.866180
9,2015-10-22 05:16:17.521048
6,2015-10-22 05:16:33.149490
8,2015-10-22 05:16:48.848065
5,2015-10-22 05:17:04.482260
4,2015-10-22 05:17:20.147462
10,2015-10-22 05:17:35.778491
8,2015-10-22 05:17:51.395228
8,2015-10-22 05:18:07.027278
4,2015-10-22 05:18:23.007436
11,2015-10-22 05:18:38.736006
4,2015-10-22 05:18:54.381414
4,2015-10-22 05:19:10.006995
7,2015-10-22 05:19:25.692800
11,2015-10-22 05:19:41.330351
2,2015-10-22 05:19:56.933686
3,2015-10-22 05:20:12.552291
7,2015-10-22 05:20:28.185902
4,2015-10-22 05:20:43.968201
5,2015-10-22 05:20:59.596252
4,2015-10-22 05:21:15.217688
8,2015-10-22 05:21:30.857530
2,2015-10-22 05:21:46.379437
4,2015-10-22 05:22:02.139343
9,2015-10-22 05:22:17.801611
13,2015-10-22 05:22:33.545936
7,2015-10-22 05:22:49.197935
7,2015-10-22 05:23:04.835762
6,2015-10-22 05:23:20.760143
2,2015-10-22 05:23:36.509569
5,2015-10-22 05:23:52.134761
8,2015-10-22 05:24:07.774685
8,2015-10-22 05:24:23.666743
7,2015-10-22 05:24:39.303669
9,2015-10-22 05:24:54.922193
7,2015-10-22 05:25:10.821701
6,2015-10-22 05:25:26.434798
3,2015-10-22 05:25:41.956703
6,2015-10-22 05:25:57.625202
6,2015-10-22 05:26:13.251382
6,2015-10-22 05:26:28.861096
9,2015-10-22 05:26:44.498245
4,2015-10-22 05:27:00.037012
3,2015-10-22 05:27:15.679660
12,2015-10-22 05:27:31.397059
5,2015-10-22 05:27:47.013972
6,2015-10-22 05:28:02.647232
8,2015-10-22 05:28:18.554253
6,2015-10-22 05:28:34.179037
6,2015-10-22 05:28:49.819831
7,2015-10-22 05:29:05.448580
10,2015-10-22 05:29:21.207491
3,2015-10-22 05:29:36.859490
5,2015-10-22 05:29:52.468988
7,2015-10-22 05:30:08.090991
10,2015-10-22 05:30:23.538437
6,2015-10-22 05:30:39.185435
7,2015-10-22 05:30:54.813240
6,2015-10-22 05:31:10.449635
7,2015-10-22 05:31:26.059448
7,2015-10-22 05:31:41.767174
4,2015-10-22 05:31:57.389494
1,2015-10-22 05:32:12.930170
3,2015-10-22 05:32:28.456263
6,2015-10-22 05:32:44.089491
6,2015-10-22 05:32:59.768778
4,2015-10-22 05:33:15.420222
1,2015-10-22 05:33:30.969090
10,2015-10-22 05:33:46.627618
7,2015-10-22 05:34:02.254728
7,2015-10-22 05:34:17.881876
5,2015-10-22 05:34:33.500156
2,2015-10-22 05:34:49.021644
7,2015-10-22 05:35:04.695510
3,2015-10-22 05:35:20.435019
10,2015-10-22 05:35:36.061180
8,2015-10-22 05:35:51.686532
6,2015-10-22 05:36:07.319780
9,2015-10-22 05:36:22.971456
6,2015-10-22 05:36:38.593210
7,2015-10-22 05:36:54.218030
1,2015-10-22 05:37:09.749234
3,2015-10-22 05:37:25.216544
4,2015-10-22 05:37:40.843738
7,2015-10-22 05:37:56.487839
4,2015-10-22 05:38:12.202155
6,2015-10-22 05:38:27.835474
5,2015-10-22 05:38:43.456646
5,2015-10-22 05:38:59.081495
9,2015-10-22 05:39:14.785364
3,2015-10-22 05:39:30.425857
6,2015-10-22 05:39:46.073622
6,2015-10-22 05:40:01.699139
6,2015-10-22 05:40:17.541449
8,2015-10-22 05:40:33.163713
7,2015-10-22 05:40:48.832750
3,2015-10-22 05:41:04.445854
2,2015-10-22 05:41:19.969849
6,2015-10-22 05:41:35.603739
6,2015-10-22 05:41:51.224463
3,2015-10-22 05:42:06.752496
4,2015-10-22 05:42:22.394082
5,2015-10-22 05:42:38.006929
9,2015-10-22 05:42:53.651470
1,2015-10-22 05:43:09.161934
2,2015-10-22 05:43:24.693233
7,2015-10-22 05:43:40.421215
6,2015-10-22 05:43:56.042295
2,2015-10-22 05:44:11.562213
6,2015-10-22 05:44:27.217098
2,2015-10-22 05:44:42.766437
3,2015-10-22 05:44:58.329554
7,2015-10-22 05:45:13.857313
8,2015-10-22 05:45:30.041601
3,2015-10-22 05:45:45.679055
2,2015-10-22 05:46:01.267064
8,2015-10-22 05:46:16.879313
4,2015-10-22 05:46:32.646256
7,2015-10-22 05:46:48.393207
5,2015-10-22 05:47:04.057729
12,2015-10-22 05:47:19.775571
6,2015-10-22 05:47:35.220216
4,2015-10-22 05:47:51.142980
1,2015-10-22 05:48:06.667332
4,2015-10-22 05:48:22.348953
3,2015-10-22 05:48:37.871064
4,2015-10-22 05:48:53.489843
6,2015-10-22 05:49:09.158441
4,2015-10-22 05:49:24.770634
5,2015-10-22 05:49:40.416391
7,2015-10-22 05:49:56.043700
4,2015-10-22 05:50:11.781276
9,2015-10-22 05:50:27.404348
4,2015-10-22 05:50:43.332337
3,2015-10-22 05:50:58.984085
6,2015-10-22 05:51:14.731680
6,2015-10-22 05:51:30.366985
6,2015-10-22 05:51:46.156922
15,2015-10-22 05:52:01.902757
5,2015-10-22 05:52:17.520521
5,2015-10-22 05:52:33.146379
5,2015-10-22 05:52:48.923151
3,2015-10-22 05:53:04.466684
1,2015-10-22 05:53:20.113418
5,2015-10-22 05:53:35.739176
2,2015-10-22 05:53:51.208365
5,2015-10-22 05:54:06.837723
7,2015-10-22 05:54:22.471315
4,2015-10-22 05:54:38.130377
6,2015-10-22 05:54:53.775850
8,2015-10-22 05:55:09.406257
4,2015-10-22 05:55:25.014337
5,2015-10-22 05:55:40.676723
4,2015-10-22 05:55:56.603455
4,2015-10-22 05:56:12.301093
1,2015-10-22 05:56:27.823943
5,2015-10-22 05:56:43.437894
4,2015-10-22 05:56:59.064410
6,2015-10-22 05:57:14.689676
5,2015-10-22 05:57:30.327275
5,2015-10-22 05:57:45.954869
8,2015-10-22 05:58:01.589805
0,2015-10-22 05:58:17.095469
5,2015-10-22 05:58:32.726555
4,2015-10-22 05:58:48.241588
8,2015-10-22 05:59:03.882510
6,2015-10-22 05:59:19.503732
5,2015-10-22 05:59:35.146006
7,2015-10-22 05:59:50.775215
5,2015-10-22 06:00:06.391761
7,2015-10-22 06:00:22.119732
7,2015-10-22 06:00:37.738946
6,2015-10-22 06:00:53.358756
5,2015-10-22 06:01:08.973634
9,2015-10-22 06:01:24.597220
4,2015-10-22 06:01:40.255630
5,2015-10-22 06:01:55.893316
2,2015-10-22 06:02:11.460987
7,2015-10-22 06:02:27.107276
5,2015-10-22 06:02:42.740898
3,2015-10-22 06:02:58.279897
7,2015-10-22 06:03:13.934964
7,2015-10-22 06:03:29.622127
1,2015-10-22 06:03:45.158531
10,2015-10-22 06:04:00.811003
2,2015-10-22 06:04:16.355092
8,2015-10-22 06:04:31.982684
6,2015-10-22 06:04:47.616551
3,2015-10-22 06:05:03.142073
6,2015-10-22 06:05:18.789952
4,2015-10-22 06:05:34.403807
5,2015-10-22 06:05:50.018904
3,2015-10-22 06:06:05.568619
9,2015-10-22 06:06:21.275506
5,2015-10-22 06:06:36.923980
8,2015-10-22 06:06:52.544804
5,2015-10-22 06:07:08.160494
4,2015-10-22 06:07:23.804584
5,2015-10-22 06:07:39.421194
3,2015-10-22 06:07:55.035747
4,2015-10-22 06:08:10.648187
6,2015-10-22 06:08:26.267950
2,2015-10-22 06:08:41.788439
2,2015-10-22 06:08:57.311068
2,2015-10-22 06:09:12.872610
13,2015-10-22 06:09:28.584921
6,2015-10-22 06:09:44.211872
3,2015-10-22 06:09:59.739168
4,2015-10-22 06:10:15.322152
4,2015-10-22 06:10:30.936781
2,2015-10-22 06:10:46.465449
8,2015-10-22 06:11:02.095822
8,2015-10-22 06:11:17.740916
7,2015-10-22 06:11:33.385629
2,2015-10-22 06:11:48.909726
7,2015-10-22 06:12:04.560619
9,2015-10-22 06:12:20.192477
5,2015-10-22 06:12:35.828749
1,2015-10-22 06:12:51.352530
7,2015-10-22 06:13:07.122938
3,2015-10-22 06:13:22.679041
6,2015-10-22 06:13:38.331326
2,2015-10-22 06:13:53.853110
6,2015-10-22 06:14:09.500392
6,2015-10-22 06:14:25.152317
8,2015-10-22 06:14:40.775650
7,2015-10-22 06:14:56.398156
8,2015-10-22 06:15:12.031471
15,2015-10-22 06:15:27.790102
10,2015-10-22 06:15:43.508843
15,2015-10-22 06:15:59.273387
10,2015-10-22 06:16:15.011505
7,2015-10-22 06:16:30.636272
5,2015-10-22 06:16:46.286206
5,2015-10-22 06:17:01.904437
9,2015-10-22 06:17:17.620658
7,2015-10-22 06:17:33.325663
5,2015-10-22 06:17:48.948411
2,2015-10-22 06:18:04.466483
8,2015-10-22 06:18:20.174667
2,2015-10-22 06:18:35.716703
7,2015-10-22 06:18:51.342077
5,2015-10-22 06:19:06.962667
4,2015-10-22 06:19:22.859214
4,2015-10-22 06:19:38.474774
6,2015-10-22 06:19:54.099276
3,2015-10-22 06:20:09.768011
3,2015-10-22 06:20:25.336338
7,2015-10-22 06:20:40.999471
3,2015-10-22 06:20:56.651279
4,2015-10-22 06:21:12.275871
4,2015-10-22 06:21:27.888281
5,2015-10-22 06:21:43.526023
4,2015-10-22 06:21:59.172105
5,2015-10-22 06:22:14.876689
7,2015-10-22 06:22:30.510226
6,2015-10-22 06:22:46.137359
4,2015-10-22 06:23:01.763042
3,2015-10-22 06:23:17.291108
1,2015-10-22 06:23:32.843388
2,2015-10-22 06:23:48.371576
8,2015-10-22 06:24:04.037304
7,2015-10-22 06:24:19.657719
10,2015-10-22 06:24:35.395147
5,2015-10-22 06:24:51.016246
3,2015-10-22 06:25:06.545971
2,2015-10-22 06:25:22.121514
5,2015-10-22 06:25:37.850902
1,2015-10-22 06:25:53.497978
3,2015-10-22 06:26:09.032169
3,2015-10-22 06:26:24.660019
4,2015-10-22 06:26:40.306797
8,2015-10-22 06:26:55.954314
5,2015-10-22 06:27:11.643022
4,2015-10-22 06:27:27.166826
3,2015-10-22 06:27:42.798284
11,2015-10-22 06:27:58.523707
5,2015-10-22 06:28:14.170418
10,2015-10-22 06:28:29.792936
4,2015-10-22 06:28:45.439694
3,2015-10-22 06:29:00.967532
2,2015-10-22 06:29:16.494186
1,2015-10-22 06:29:32.025233
3,2015-10-22 06:29:47.646003
5,2015-10-22 06:30:03.273980
9,2015-10-22 06:30:18.926971
5,2015-10-22 06:30:34.572338
4,2015-10-22 06:30:50.188313
9,2015-10-22 06:31:05.855634
6,2015-10-22 06:31:21.478104
6,2015-10-22 06:31:37.123860
4,2015-10-22 06:31:52.736755
8,2015-10-22 06:32:08.398569
7,2015-10-22 06:32:24.056880
8,2015-10-22 06:32:39.686956
5,2015-10-22 06:32:57.179410
8,2015-10-22 06:33:12.826153
4,2015-10-22 06:33:28.490145
5,2015-10-22 06:33:44.100824
4,2015-10-22 06:33:59.830143
9,2015-10-22 06:34:15.481754
5,2015-10-22 06:34:31.206530
5,2015-10-22 06:34:46.821345
7,2015-10-22 06:35:02.462054
2,2015-10-22 06:35:17.998274
5,2015-10-22 06:35:33.634912
5,2015-10-22 06:35:49.280539
2,2015-10-22 06:36:04.827765
5,2015-10-22 06:36:20.473639
8,2015-10-22 06:36:36.200569
3,2015-10-22 06:36:51.857098
8,2015-10-22 06:37:07.507353
7,2015-10-22 06:37:23.175728
5,2015-10-22 06:37:38.814300
4,2015-10-22 06:37:54.435855
7,2015-10-22 06:38:10.057167
2,2015-10-22 06:38:25.576657
7,2015-10-22 06:38:41.217891
3,2015-10-22 06:38:56.738723
3,2015-10-22 06:39:12.354343
5,2015-10-22 06:39:27.961765
5,2015-10-22 06:39:43.599598
5,2015-10-22 06:39:59.251386
4,2015-10-22 06:40:14.874607
5,2015-10-22 06:40:30.496091
2,2015-10-22 06:40:46.062348
6,2015-10-22 06:41:02.334323
3,2015-10-22 06:41:17.880805
1,2015-10-22 06:41:33.438737
10,2015-10-22 06:41:49.086640
6,2015-10-22 06:42:04.723300
2,2015-10-22 06:42:20.286764
2,2015-10-22 06:42:35.824232
3,2015-10-22 06:42:51.549762
2,2015-10-22 06:43:07.081953
3,2015-10-22 06:43:22.641205
5,2015-10-22 06:43:38.277363
6,2015-10-22 06:43:53.900710
4,2015-10-22 06:44:09.471278
8,2015-10-22 06:44:25.093032
4,2015-10-22 06:44:40.843423
2,2015-10-22 06:44:56.369335
5,2015-10-22 06:45:12.045155
6,2015-10-22 06:45:27.804414
1,2015-10-22 06:45:43.327033
4,2015-10-22 06:45:58.949281
2,2015-10-22 06:46:14.632521
6,2015-10-22 06:46:30.252643
5,2015-10-22 06:46:45.923464
5,2015-10-22 06:47:01.555423
3,2015-10-22 06:47:17.085270
7,2015-10-22 06:47:32.728142
5,2015-10-22 06:47:48.363085
4,2015-10-22 06:48:03.975738
3,2015-10-22 06:48:19.607982
6,2015-10-22 06:48:35.223845
4,2015-10-22 06:48:50.859282
0,2015-10-22 06:49:06.404483
7,2015-10-22 06:49:22.038606
4,2015-10-22 06:49:37.583644
3,2015-10-22 06:49:53.131201
1,2015-10-22 06:50:08.661999
2,2015-10-22 06:50:24.192491
4,2015-10-22 06:50:39.806260
9,2015-10-22 06:50:55.525020
4,2015-10-22 06:51:11.050336
5,2015-10-22 06:51:26.688989
3,2015-10-22 06:51:42.330316
8,2015-10-22 06:51:58.062668
2,2015-10-22 06:52:13.592587
2,2015-10-22 06:52:29.169645
0,2015-10-22 06:52:44.678336
4,2015-10-22 06:53:00.208375
2,2015-10-22 06:53:15.724749
5,2015-10-22 06:53:31.366435
5,2015-10-22 06:53:47.025574
4,2015-10-22 06:54:02.638824
1,2015-10-22 06:54:18.220519
9,2015-10-22 06:54:33.891759
7,2015-10-22 06:54:49.732067
1,2015-10-22 06:55:05.258813
5,2015-10-22 06:55:20.877551
7,2015-10-22 06:55:36.613896
9,2015-10-22 06:55:52.258262
2,2015-10-22 06:56:07.804957
2,2015-10-22 06:56:23.336143
5,2015-10-22 06:56:38.975585
6,2015-10-22 06:56:54.609415
6,2015-10-22 06:57:10.225278
2,2015-10-22 06:57:25.773247
8,2015-10-22 06:57:41.436802
2,2015-10-22 06:57:57.067391
4,2015-10-22 06:58:12.746470
3,2015-10-22 06:58:28.385436
4,2015-10-22 06:58:44.028303
6,2015-10-22 06:58:59.687273
4,2015-10-22 06:59:15.305154
7,2015-10-22 06:59:30.942116
8,2015-10-22 06:59:46.659321
5,2015-10-22 07:00:02.278470
2,2015-10-22 07:00:17.849245
5,2015-10-22 07:00:33.517387
8,2015-10-22 07:00:49.134051
6,2015-10-22 07:01:04.802195
4,2015-10-22 07:01:20.442006
11,2015-10-22 07:01:36.127351
5,2015-10-22 07:01:51.767492
8,2015-10-22 07:02:07.424648
6,2015-10-22 07:02:23.077949
9,2015-10-22 07:02:38.720437
8,2015-10-22 07:02:54.346828
2,2015-10-22 07:03:09.873414
3,2015-10-22 07:03:25.416538
5,2015-10-22 07:03:41.059010
3,2015-10-22 07:03:56.587440
8,2015-10-22 07:04:12.233403
1,2015-10-22 07:04:27.846588
4,2015-10-22 07:04:43.461423
8,2015-10-22 07:04:59.121129
2,2015-10-22 07:05:14.648835
3,2015-10-22 07:05:30.309952
3,2015-10-22 07:05:45.841271
7,2015-10-22 07:06:01.491294
2,2015-10-22 07:06:17.015136
8,2015-10-22 07:06:32.649210
5,2015-10-22 07:06:48.272093
2,2015-10-22 07:07:03.796766
6,2015-10-22 07:07:19.454199
2,2015-10-22 07:07:34.981291
6,2015-10-22 07:07:50.622244
6,2015-10-22 07:08:06.239099
6,2015-10-22 07:08:21.880816
4,2015-10-22 07:08:37.566238
6,2015-10-22 07:08:53.194897
6,2015-10-22 07:09:08.871027
6,2015-10-22 07:09:24.500113
4,2015-10-22 07:09:40.037359
4,2015-10-22 07:09:55.659454
6,2015-10-22 07:10:11.319331
5,2015-10-22 07:10:26.958194
2,2015-10-22 07:10:42.502442
2,2015-10-22 07:10:58.024976
4,2015-10-22 07:11:13.651179
2,2015-10-22 07:11:29.172655
4,2015-10-22 07:11:44.801261
8,2015-10-22 07:12:00.448717
7,2015-10-22 07:12:16.105876
8,2015-10-22 07:12:31.732533
4,2015-10-22 07:12:47.254538
3,2015-10-22 07:13:02.659174
7,2015-10-22 07:13:18.294823
1,2015-10-22 07:13:33.856769
2,2015-10-22 07:13:49.374788
6,2015-10-22 07:14:04.988429
4,2015-10-22 07:14:20.605152
9,2015-10-22 07:14:36.325185
2,2015-10-22 07:14:51.878462
5,2015-10-22 07:15:07.526708
4,2015-10-22 07:15:23.131990
3,2015-10-22 07:15:38.749250
7,2015-10-22 07:15:54.421561
3,2015-10-22 07:16:09.958038
3,2015-10-22 07:16:25.571575
3,2015-10-22 07:16:41.093105
4,2015-10-22 07:16:56.773348
4,2015-10-22 07:17:12.395954
4,2015-10-22 07:17:28.043841
8,2015-10-22 07:17:43.673481
2,2015-10-22 07:17:59.219105
5,2015-10-22 07:18:14.852474
5,2015-10-22 07:18:30.477370
10,2015-10-22 07:18:46.197852
6,2015-10-22 07:19:01.836698
5,2015-10-22 07:19:17.529664
8,2015-10-22 07:19:33.159782
6,2015-10-22 07:19:48.791750
5,2015-10-22 07:20:04.419332
5,2015-10-22 07:20:20.050213
1,2015-10-22 07:20:35.564971
2,2015-10-22 07:20:51.098781
5,2015-10-22 07:21:06.731846
7,2015-10-22 07:21:22.376885
4,2015-10-22 07:21:37.986581
8,2015-10-22 07:21:53.615655
3,2015-10-22 07:22:09.183186
4,2015-10-22 07:22:24.852379
6,2015-10-22 07:22:40.483287
4,2015-10-22 07:22:56.104027
1,2015-10-22 07:23:11.650109
2,2015-10-22 07:23:27.178393
2,2015-10-22 07:23:42.712540
3,2015-10-22 07:23:58.361115
5,2015-10-22 07:24:13.975786
4,2015-10-22 07:24:30.000777
4,2015-10-22 07:24:45.626951
3,2015-10-22 07:25:01.444521
7,2015-10-22 07:25:17.064760
5,2015-10-22 07:25:32.723350
2,2015-10-22 07:25:48.256537
4,2015-10-22 07:26:03.876367
2,2015-10-22 07:26:19.449162
5,2015-10-22 07:26:35.067698
2,2015-10-22 07:26:50.593636
4,2015-10-22 07:27:06.229581
4,2015-10-22 07:27:21.828688
2,2015-10-22 07:27:37.354810
5,2015-10-22 07:27:52.970750
4,2015-10-22 07:28:08.593114
5,2015-10-22 07:28:24.217708
0,2015-10-22 07:28:39.732722
15,2015-10-22 07:28:55.474757
4,2015-10-22 07:29:11.138723
5,2015-10-22 07:29:26.779970
5,2015-10-22 07:29:42.432094
4,2015-10-22 07:29:58.054542
3,2015-10-22 07:30:13.768539
3,2015-10-22 07:30:29.299686
1,2015-10-22 07:30:44.819672
4,2015-10-22 07:31:00.429205
2,2015-10-22 07:31:15.971077
5,2015-10-22 07:31:31.596603
4,2015-10-22 07:31:47.219638
6,2015-10-22 07:32:02.835273
3,2015-10-22 07:32:18.458717
6,2015-10-22 07:32:34.112263
7,2015-10-22 07:32:49.766322
4,2015-10-22 07:33:05.383747
5,2015-10-22 07:33:20.998744
3,2015-10-22 07:33:36.539713
1,2015-10-22 07:33:52.057298
3,2015-10-22 07:34:07.788964
4,2015-10-22 07:34:23.530570
1,2015-10-22 07:34:39.080388
3,2015-10-22 07:34:54.630757
2,2015-10-22 07:35:10.159280
3,2015-10-22 07:35:25.721560
4,2015-10-22 07:35:41.354896
4,2015-10-22 07:35:56.965053
4,2015-10-22 07:36:12.621245
3,2015-10-22 07:36:28.186940
2,2015-10-22 07:36:43.708143
5,2015-10-22 07:36:59.367091
4,2015-10-22 07:37:15.026601
5,2015-10-22 07:37:30.645830
2,2015-10-22 07:37:46.186732
3,2015-10-22 07:38:01.790483
2,2015-10-22 07:38:17.325170
5,2015-10-22 07:38:33.453464
13,2015-10-22 07:38:49.314315
24,2015-10-22 07:39:05.276707
13,2015-10-22 07:39:21.110826
14,2015-10-22 07:39:36.862953
21,2015-10-22 07:39:52.699657
18,2015-10-22 07:40:09.518128
10,2015-10-22 07:40:25.279969
12,2015-10-22 07:40:41.036466
9,2015-10-22 07:40:56.762129
8,2015-10-22 07:41:12.517098
10,2015-10-22 07:41:28.264977
15,2015-10-22 07:41:44.015504
6,2015-10-22 07:42:00.316854
9,2015-10-22 07:42:15.972090
11,2015-10-22 07:42:31.685875
11,2015-10-22 07:42:47.431887
8,2015-10-22 07:43:03.148965
6,2015-10-22 07:43:18.802808
12,2015-10-22 07:43:34.572093
13,2015-10-22 07:43:50.328701
10,2015-10-22 07:44:06.044941
22,2015-10-22 07:44:21.937474
29,2015-10-22 07:44:37.807547
28,2015-10-22 07:44:53.695948
22,2015-10-22 07:45:09.573910
18,2015-10-22 07:45:25.435972
19,2015-10-22 07:45:41.195697
18,2015-10-22 07:45:56.979566
16,2015-10-22 07:46:12.696239
29,2015-10-22 07:46:28.618789
18,2015-10-22 07:46:44.458220
21,2015-10-22 07:47:00.297421
16,2015-10-22 07:47:16.115584
15,2015-10-22 07:47:31.861095
21,2015-10-22 07:47:47.694552
19,2015-10-22 07:48:03.510437
16,2015-10-22 07:48:19.295963
11,2015-10-22 07:48:35.032233
17,2015-10-22 07:48:50.876018
12,2015-10-22 07:49:06.598250
14,2015-10-22 07:49:22.330147
13,2015-10-22 07:49:38.079783
13,2015-10-22 07:49:53.870588
10,2015-10-22 07:50:09.623588
8,2015-10-22 07:50:25.360544
11,2015-10-22 07:50:41.078241
14,2015-10-22 07:50:56.842113
10,2015-10-22 07:51:12.573175
10,2015-10-22 07:51:28.392181
8,2015-10-22 07:51:44.021609
